symbol_code,timestamp,open,high,low,close,volume,adjustment_basis
TEST0001,2025-12-16T15:30:00+09:00,804.01,811.01,800.01,806.01,320323,synthetic_split_adjusted
TEST0001,2025-12-17T15:30:00+09:00,804.35,811.35,800.35,806.35,328516,synthetic_split_adjusted
TEST0001,2025-12-18T15:30:00+09:00,806.14,813.14,802.14,808.14,337759,synthetic_split_adjusted
TEST0001,2025-12-19T15:30:00+09:00,809.37,816.37,805.37,811.37,347862,synthetic_split_adjusted
TEST0001,2025-12-22T15:30:00+09:00,813.99,820.99,809.99,815.99,358619,synthetic_split_adjusted
TEST0001,2025-12-23T15:30:00+09:00,819.92,826.92,815.92,821.92,369813,synthetic_split_adjusted
TEST0001,2025-12-24T15:30:00+09:00,827.06,834.06,823.06,829.06,381213,synthetic_split_adjusted
TEST0001,2025-12-25T15:30:00+09:00,835.29,842.29,831.29,837.29,392589,synthetic_split_adjusted
TEST0001,2025-12-26T15:30:00+09:00,844.46,851.46,840.46,846.46,403709,synthetic_split_adjusted
TEST0001,2025-12-29T15:30:00+09:00,854.39,861.39,850.39,856.39,414346,synthetic_split_adjusted
TEST0001,2025-12-30T15:30:00+09:00,864.93,871.93,860.93,866.93,424282,synthetic_split_adjusted
TEST0001,2025-12-31T15:30:00+09:00,875.86,882.86,871.86,877.86,433317,synthetic_split_adjusted
TEST0001,2026-01-01T15:30:00+09:00,887.0,894.0,883.0,889.0,441265,synthetic_split_adjusted
TEST0001,2026-01-02T15:30:00+09:00,898.14,905.14,894.14,900.14,447965,synthetic_split_adjusted
TEST0001,2026-01-05T15:30:00+09:00,909.07,916.07,905.07,911.07,453281,synthetic_split_adjusted
TEST0001,2026-01-06T15:30:00+09:00,919.61,926.61,915.61,921.61,457103,synthetic_split_adjusted
TEST0001,2026-01-07T15:30:00+09:00,929.54,936.54,925.54,931.54,459355,synthetic_split_adjusted
TEST0001,2026-01-08T15:30:00+09:00,938.71,945.71,934.71,940.71,459990,synthetic_split_adjusted
TEST0001,2026-01-09T15:30:00+09:00,946.94,953.94,942.94,948.94,458995,synthetic_split_adjusted
TEST0001,2026-01-12T15:30:00+09:00,954.08,961.08,950.08,956.08,456390,synthetic_split_adjusted
TEST0001,2026-01-13T15:30:00+09:00,960.01,967.01,956.01,962.01,452230,synthetic_split_adjusted
TEST0001,2026-01-14T15:30:00+09:00,964.63,971.63,960.63,966.63,446598,synthetic_split_adjusted
TEST0001,2026-01-15T15:30:00+09:00,967.86,974.86,963.86,969.86,439609,synthetic_split_adjusted
TEST0001,2026-01-16T15:30:00+09:00,969.65,976.65,965.65,971.65,431405,synthetic_split_adjusted
TEST0001,2026-01-19T15:30:00+09:00,969.99,976.99,965.99,971.99,422154,synthetic_split_adjusted
TEST0001,2026-01-20T15:30:00+09:00,968.87,975.87,964.87,970.87,412045,synthetic_split_adjusted
TEST0001,2026-01-21T15:30:00+09:00,966.34,973.34,962.34,968.34,401282,synthetic_split_adjusted
TEST0001,2026-01-22T15:30:00+09:00,962.45,969.45,958.45,964.45,390086,synthetic_split_adjusted
TEST0001,2026-01-23T15:30:00+09:00,957.3,964.3,953.3,959.3,378684,synthetic_split_adjusted
TEST0001,2026-01-26T15:30:00+09:00,951.0,958.0,947.0,953.0,367310,synthetic_split_adjusted
TEST0001,2026-01-27T15:30:00+09:00,943.68,950.68,939.68,945.68,356193,synthetic_split_adjusted
TEST0001,2026-01-28T15:30:00+09:00,935.51,942.51,931.51,937.51,345562,synthetic_split_adjusted
TEST0001,2026-01-29T15:30:00+09:00,926.65,933.65,922.65,928.65,335633,synthetic_split_adjusted
TEST0001,2026-01-30T15:30:00+09:00,917.29,924.29,913.29,919.29,326607,synthetic_split_adjusted
TEST0001,2026-02-02T15:30:00+09:00,907.63,914.63,903.63,909.63,318669,synthetic_split_adjusted
TEST0001,2026-02-03T15:30:00+09:00,897.87,904.87,893.87,899.87,311980,synthetic_split_adjusted
TEST0001,2026-02-04T15:30:00+09:00,888.21,895.21,884.21,890.21,306678,synthetic_split_adjusted
TEST0001,2026-02-05T15:30:00+09:00,878.85,885.85,874.85,880.85,302869,synthetic_split_adjusted
TEST0001,2026-02-06T15:30:00+09:00,869.99,876.99,865.99,871.99,300632,synthetic_split_adjusted
TEST0001,2026-02-09T15:30:00+09:00,861.82,868.82,857.82,863.82,300011,synthetic_split_adjusted
TEST0001,2026-02-10T15:30:00+09:00,854.5,861.5,850.5,856.5,301020,synthetic_split_adjusted
TEST0001,2026-02-11T15:30:00+09:00,848.2,855.2,844.2,850.2,303639,synthetic_split_adjusted
TEST0001,2026-02-12T15:30:00+09:00,843.05,850.05,839.05,845.05,307813,synthetic_split_adjusted
TEST0001,2026-02-13T15:30:00+09:00,839.16,846.16,835.16,841.16,313458,synthetic_split_adjusted
TEST0001,2026-02-16T15:30:00+09:00,836.63,843.63,832.63,838.63,320458,synthetic_split_adjusted
TEST0001,2026-02-17T15:30:00+09:00,835.51,842.51,831.51,837.51,328671,synthetic_split_adjusted
TEST0001,2026-02-18T15:30:00+09:00,835.85,842.85,831.85,837.85,337931,synthetic_split_adjusted
TEST0001,2026-02-19T15:30:00+09:00,837.64,844.64,833.64,839.64,348047,synthetic_split_adjusted
TEST0001,2026-02-20T15:30:00+09:00,840.87,847.87,836.87,842.87,358814,synthetic_split_adjusted
TEST0001,2026-02-23T15:30:00+09:00,845.49,852.49,841.49,847.49,370013,synthetic_split_adjusted
TEST0001,2026-02-24T15:30:00+09:00,851.42,858.42,847.42,853.42,381416,synthetic_split_adjusted
TEST0001,2026-02-25T15:30:00+09:00,858.56,865.56,854.56,860.56,392789,synthetic_split_adjusted
TEST0001,2026-02-26T15:30:00+09:00,866.79,873.79,862.79,868.79,403902,synthetic_split_adjusted
TEST0001,2026-02-27T15:30:00+09:00,875.96,882.96,871.96,877.96,414528,synthetic_split_adjusted
TEST0001,2026-03-02T15:30:00+09:00,885.89,892.89,881.89,887.89,424451,synthetic_split_adjusted
TEST0001,2026-03-03T15:30:00+09:00,896.43,903.43,892.43,898.43,433468,synthetic_split_adjusted
TEST0001,2026-03-04T15:30:00+09:00,907.36,914.36,903.36,909.36,441395,synthetic_split_adjusted
TEST0001,2026-03-05T15:30:00+09:00,918.5,925.5,914.5,920.5,448072,synthetic_split_adjusted
TEST0001,2026-03-06T15:30:00+09:00,929.64,936.64,925.64,931.64,453362,synthetic_split_adjusted
TEST0001,2026-03-09T15:30:00+09:00,940.57,947.57,936.57,942.57,457157,synthetic_split_adjusted
TEST0001,2026-03-10T15:30:00+09:00,951.11,958.11,947.11,953.11,459380,synthetic_split_adjusted
TEST0001,2026-03-11T15:30:00+09:00,961.04,968.04,957.04,963.04,459986,synthetic_split_adjusted
TEST0001,2026-03-12T15:30:00+09:00,970.21,977.21,966.21,972.21,458962,synthetic_split_adjusted
TEST0001,2026-03-13T15:30:00+09:00,978.44,985.44,974.44,980.44,456330,synthetic_split_adjusted
TEST0001,2026-03-16T15:30:00+09:00,985.58,992.58,981.58,987.58,452143,synthetic_split_adjusted
TEST0001,2026-03-17T15:30:00+09:00,991.51,998.51,987.51,993.51,446485,synthetic_split_adjusted
TEST0001,2026-03-18T15:30:00+09:00,996.13,1003.13,992.13,998.13,439473,synthetic_split_adjusted
TEST0001,2026-03-19T15:30:00+09:00,999.36,1006.36,995.36,1001.36,431250,synthetic_split_adjusted
TEST0001,2026-03-20T15:30:00+09:00,1001.15,1008.15,997.15,1003.15,421982,synthetic_split_adjusted
TEST0001,2026-03-23T15:30:00+09:00,1001.49,1008.49,997.49,1003.49,411859,synthetic_split_adjusted
TEST0001,2026-03-24T15:30:00+09:00,1000.37,1007.37,996.37,1002.37,401087,synthetic_split_adjusted
TEST0001,2026-03-25T15:30:00+09:00,997.84,1004.84,993.84,999.84,389885,synthetic_split_adjusted
TEST0001,2026-03-26T15:30:00+09:00,993.95,1000.95,989.95,995.95,378482,synthetic_split_adjusted
TEST0001,2026-03-27T15:30:00+09:00,988.8,995.8,984.8,990.8,367110,synthetic_split_adjusted
TEST0001,2026-03-30T15:30:00+09:00,982.5,989.5,978.5,984.5,356000,synthetic_split_adjusted
TEST0001,2026-03-31T15:30:00+09:00,975.18,982.18,971.18,977.18,345380,synthetic_split_adjusted
TEST0001,2026-04-01T15:30:00+09:00,967.01,974.01,963.01,969.01,335464,synthetic_split_adjusted
TEST0001,2026-04-02T15:30:00+09:00,958.15,965.15,954.15,960.15,326456,synthetic_split_adjusted
TEST0001,2026-04-03T15:30:00+09:00,948.79,955.79,944.79,950.79,318539,synthetic_split_adjusted
TEST0001,2026-04-06T15:30:00+09:00,939.13,946.13,935.13,941.13,311874,synthetic_split_adjusted
TEST0001,2026-04-07T15:30:00+09:00,929.37,936.37,925.37,931.37,306597,synthetic_split_adjusted
TEST0001,2026-04-08T15:30:00+09:00,919.71,926.71,915.71,921.71,302816,synthetic_split_adjusted
TEST0001,2026-04-09T15:30:00+09:00,910.35,917.35,906.35,912.35,300606,synthetic_split_adjusted
TEST0001,2026-04-10T15:30:00+09:00,901.49,908.49,897.49,903.49,300015,synthetic_split_adjusted
TEST0001,2026-04-13T15:30:00+09:00,893.32,900.32,889.32,895.32,301053,synthetic_split_adjusted
TEST0001,2026-04-14T15:30:00+09:00,886.0,893.0,882.0,888.0,303699,synthetic_split_adjusted
TEST0001,2026-04-15T15:30:00+09:00,879.7,886.7,875.7,881.7,307900,synthetic_split_adjusted
TEST0001,2026-04-16T15:30:00+09:00,874.55,881.55,870.55,876.55,313570,synthetic_split_adjusted
TEST0001,2026-04-17T15:30:00+09:00,870.66,877.66,866.66,872.66,320593,synthetic_split_adjusted
TEST0001,2026-04-20T15:30:00+09:00,868.13,875.13,864.13,870.13,328827,synthetic_split_adjusted
TEST0001,2026-04-21T15:30:00+09:00,867.01,874.01,863.01,869.01,338103,synthetic_split_adjusted
TEST0001,2026-04-22T15:30:00+09:00,867.35,874.35,863.35,869.35,348233,synthetic_split_adjusted
TEST0001,2026-04-23T15:30:00+09:00,869.14,876.14,865.14,871.14,359010,synthetic_split_adjusted
TEST0001,2026-04-24T15:30:00+09:00,872.37,879.37,868.37,874.37,370214,synthetic_split_adjusted
TEST0001,2026-04-27T15:30:00+09:00,876.99,883.99,872.99,878.99,381618,synthetic_split_adjusted
TEST0001,2026-04-28T15:30:00+09:00,882.92,889.92,878.92,884.92,392989,synthetic_split_adjusted
TEST0001,2026-04-29T15:30:00+09:00,890.06,897.06,886.06,892.06,404095,synthetic_split_adjusted
TEST0001,2026-04-30T15:30:00+09:00,898.29,905.29,894.29,900.29,414711,synthetic_split_adjusted
TEST0001,2026-05-01T15:30:00+09:00,907.46,914.46,903.46,909.46,424619,synthetic_split_adjusted
TEST0001,2026-05-04T15:30:00+09:00,917.39,924.39,913.39,919.39,433618,synthetic_split_adjusted
TEST0001,2026-05-05T15:30:00+09:00,927.93,934.93,923.93,929.93,441525,synthetic_split_adjusted
TEST0001,2026-05-06T15:30:00+09:00,938.86,945.86,934.86,940.86,448178,synthetic_split_adjusted
TEST0001,2026-05-07T15:30:00+09:00,950.0,957.0,946.0,952.0,453442,synthetic_split_adjusted
TEST0001,2026-05-08T15:30:00+09:00,961.14,968.14,957.14,963.14,457210,synthetic_split_adjusted
TEST0001,2026-05-11T15:30:00+09:00,972.07,979.07,968.07,974.07,459405,synthetic_split_adjusted
TEST0001,2026-05-12T15:30:00+09:00,982.61,989.61,978.61,984.61,459982,synthetic_split_adjusted
TEST0001,2026-05-13T15:30:00+09:00,992.54,999.54,988.54,994.54,458930,synthetic_split_adjusted
TEST0001,2026-05-14T15:30:00+09:00,1001.71,1008.71,997.71,1003.71,456269,synthetic_split_adjusted
TEST0001,2026-05-15T15:30:00+09:00,1009.94,1016.94,1005.94,1011.94,452055,synthetic_split_adjusted
TEST0001,2026-05-18T15:30:00+09:00,1017.08,1024.08,1013.08,1019.08,446373,synthetic_split_adjusted
TEST0001,2026-05-19T15:30:00+09:00,1023.01,1030.01,1019.01,1025.01,439338,synthetic_split_adjusted
TEST0001,2026-05-20T15:30:00+09:00,1027.63,1034.63,1023.63,1029.63,431094,synthetic_split_adjusted
TEST0001,2026-05-21T15:30:00+09:00,1030.86,1037.86,1026.86,1032.86,421810,synthetic_split_adjusted
TEST0001,2026-05-22T15:30:00+09:00,1032.65,1039.65,1028.65,1034.65,411674,synthetic_split_adjusted
TEST0001,2026-05-25T15:30:00+09:00,1032.99,1039.99,1028.99,1034.99,400892,synthetic_split_adjusted
TEST0001,2026-05-26T15:30:00+09:00,1031.87,1038.87,1027.87,1033.87,389685,synthetic_split_adjusted
TEST0001,2026-05-27T15:30:00+09:00,1029.34,1036.34,1025.34,1031.34,378280,synthetic_split_adjusted
TEST0001,2026-05-28T15:30:00+09:00,1025.45,1032.45,1021.45,1027.45,366910,synthetic_split_adjusted
TEST0001,2026-05-29T15:30:00+09:00,1020.3,1027.3,1016.3,1022.3,355807,synthetic_split_adjusted
TEST0001,2026-06-01T15:30:00+09:00,1014.0,1021.0,1010.0,1016.0,345197,synthetic_split_adjusted
TEST0001,2026-06-02T15:30:00+09:00,1006.68,1013.68,1002.68,1008.68,335296,synthetic_split_adjusted
TEST0001,2026-06-03T15:30:00+09:00,998.51,1005.51,994.51,1000.51,326306,synthetic_split_adjusted
TEST0001,2026-06-04T15:30:00+09:00,989.65,996.65,985.65,991.65,318410,synthetic_split_adjusted
TEST0001,2026-06-05T15:30:00+09:00,980.29,987.29,976.29,982.29,311768,synthetic_split_adjusted
TEST0001,2026-06-08T15:30:00+09:00,970.63,977.63,966.63,972.63,306517,synthetic_split_adjusted
TEST0001,2026-06-09T15:30:00+09:00,960.87,967.87,956.87,962.87,302763,synthetic_split_adjusted
TEST0001,2026-06-10T15:30:00+09:00,951.21,958.21,947.21,953.21,300582,synthetic_split_adjusted
TEST0001,2026-06-11T15:30:00+09:00,941.85,948.85,937.85,943.85,300019,synthetic_split_adjusted
TEST0001,2026-06-12T15:30:00+09:00,932.99,939.99,928.99,934.99,301086,synthetic_split_adjusted
TEST0001,2026-06-15T15:30:00+09:00,924.82,931.82,920.82,926.82,303760,synthetic_split_adjusted
TEST0001,2026-06-16T15:30:00+09:00,917.5,924.5,913.5,919.5,307988,synthetic_split_adjusted
TEST0001,2026-06-17T15:30:00+09:00,911.2,918.2,907.2,913.2,313683,synthetic_split_adjusted
TEST0001,2026-06-18T15:30:00+09:00,906.05,913.05,902.05,908.05,320729,synthetic_split_adjusted
TEST0001,2026-06-19T15:30:00+09:00,902.16,909.16,898.16,904.16,328982,synthetic_split_adjusted
TEST0001,2026-06-22T15:30:00+09:00,899.63,906.63,895.63,901.63,338275,synthetic_split_adjusted
TEST0001,2026-06-23T15:30:00+09:00,898.51,905.51,894.51,900.51,348418,synthetic_split_adjusted
TEST0001,2026-06-24T15:30:00+09:00,898.85,905.85,894.85,900.85,359205,synthetic_split_adjusted
TEST0001,2026-06-25T15:30:00+09:00,900.64,907.64,896.64,902.64,370415,synthetic_split_adjusted
TEST0001,2026-06-26T15:30:00+09:00,903.87,910.87,899.87,905.87,381820,synthetic_split_adjusted
TEST0001,2026-06-29T15:30:00+09:00,908.49,915.49,904.49,910.49,393188,synthetic_split_adjusted
TEST0001,2026-06-30T15:30:00+09:00,914.42,921.42,910.42,916.42,404288,synthetic_split_adjusted
TEST0001,2026-07-01T15:30:00+09:00,921.56,928.56,917.56,923.56,414893,synthetic_split_adjusted
TEST0001,2026-07-02T15:30:00+09:00,929.79,936.79,925.79,931.79,424786,synthetic_split_adjusted
TEST0001,2026-07-03T15:30:00+09:00,938.96,945.96,934.96,940.96,433768,synthetic_split_adjusted
TEST0001,2026-07-06T15:30:00+09:00,948.89,955.89,944.89,950.89,441654,synthetic_split_adjusted
TEST0001,2026-07-07T15:30:00+09:00,959.43,966.43,955.43,961.43,448283,synthetic_split_adjusted
TEST0001,2026-07-08T15:30:00+09:00,970.36,977.36,966.36,972.36,453522,synthetic_split_adjusted
TEST0001,2026-07-09T15:30:00+09:00,981.5,988.5,977.5,983.5,457263,synthetic_split_adjusted
TEST0001,2026-07-10T15:30:00+09:00,992.64,999.64,988.64,994.64,459429,synthetic_split_adjusted
TEST0001,2026-07-13T15:30:00+09:00,1003.57,1010.57,999.57,1005.57,459978,synthetic_split_adjusted
TEST0001,2026-07-14T15:30:00+09:00,1014.11,1021.11,1010.11,1016.11,458896,synthetic_split_adjusted
TEST0001,2026-07-15T15:30:00+09:00,1024.04,1031.04,1020.04,1026.04,456208,synthetic_split_adjusted
TEST0001,2026-07-16T15:30:00+09:00,1033.21,1040.21,1029.21,1035.21,451967,synthetic_split_adjusted
TEST0001,2026-07-17T15:30:00+09:00,1041.44,1048.44,1037.44,1043.44,446259,synthetic_split_adjusted
TEST0001,2026-07-20T15:30:00+09:00,1048.58,1055.58,1044.58,1050.58,439202,synthetic_split_adjusted
TEST0001,2026-07-21T15:30:00+09:00,1054.51,1061.51,1050.51,1056.51,430939,synthetic_split_adjusted
TEST0001,2026-07-22T15:30:00+09:00,1059.13,1066.13,1055.13,1061.13,421637,synthetic_split_adjusted
TEST0001,2026-07-23T15:30:00+09:00,1062.36,1069.36,1058.36,1064.36,411488,synthetic_split_adjusted
TEST0001,2026-07-24T15:30:00+09:00,1064.15,1071.15,1060.15,1066.15,400696,synthetic_split_adjusted
TEST0001,2026-07-27T15:30:00+09:00,1064.49,1071.49,1060.49,1066.49,389484,synthetic_split_adjusted
TEST0001,2026-07-28T15:30:00+09:00,1063.37,1070.37,1059.37,1065.37,378078,synthetic_split_adjusted
TEST0001,2026-07-29T15:30:00+09:00,1060.84,1067.84,1056.84,1062.84,366711,synthetic_split_adjusted
TEST0001,2026-07-30T15:30:00+09:00,1056.95,1063.95,1052.95,1058.95,355615,synthetic_split_adjusted
TEST0001,2026-07-31T15:30:00+09:00,1051.8,1058.8,1047.8,1053.8,345015,synthetic_split_adjusted
TEST0001,2026-08-03T15:30:00+09:00,1045.5,1052.5,1041.5,1047.5,335129,synthetic_split_adjusted
TEST0001,2026-08-04T15:30:00+09:00,1038.18,1045.18,1034.18,1040.18,326156,synthetic_split_adjusted
TEST0001,2026-08-05T15:30:00+09:00,1030.01,1037.01,1026.01,1032.01,318281,synthetic_split_adjusted
TEST0001,2026-08-06T15:30:00+09:00,1021.15,1028.15,1017.15,1023.15,311663,synthetic_split_adjusted
TEST0001,2026-08-07T15:30:00+09:00,1011.79,1018.79,1007.79,1013.79,306437,synthetic_split_adjusted
TEST0001,2026-08-10T15:30:00+09:00,1002.13,1009.13,998.13,1004.13,302710,synthetic_split_adjusted
TEST0001,2026-08-11T15:30:00+09:00,992.37,999.37,988.37,994.37,300558,synthetic_split_adjusted
TEST0001,2026-08-12T15:30:00+09:00,982.71,989.71,978.71,984.71,300024,synthetic_split_adjusted
TEST0001,2026-08-13T15:30:00+09:00,973.35,980.35,969.35,975.35,301119,synthetic_split_adjusted
TEST0001,2026-08-14T15:30:00+09:00,964.49,971.49,960.49,966.49,303822,synthetic_split_adjusted
TEST0001,2026-08-17T15:30:00+09:00,956.32,963.32,952.32,958.32,308076,synthetic_split_adjusted
TEST0001,2026-08-18T15:30:00+09:00,949.0,956.0,945.0,951.0,313796,synthetic_split_adjusted
TEST0001,2026-08-19T15:30:00+09:00,942.7,949.7,938.7,944.7,320865,synthetic_split_adjusted
TEST0001,2026-08-20T15:30:00+09:00,937.55,944.55,933.55,939.55,329139,synthetic_split_adjusted
TEST0001,2026-08-21T15:30:00+09:00,933.66,940.66,929.66,935.66,338448,synthetic_split_adjusted
TEST0001,2026-08-24T15:30:00+09:00,931.13,938.13,927.13,933.13,348604,synthetic_split_adjusted
TEST0001,2026-08-25T15:30:00+09:00,930.01,937.01,926.01,932.01,359400,synthetic_split_adjusted
TEST0001,2026-08-26T15:30:00+09:00,930.35,937.35,926.35,932.35,370616,synthetic_split_adjusted
TEST0001,2026-08-27T15:30:00+09:00,932.14,939.14,928.14,934.14,382022,synthetic_split_adjusted
TEST0001,2026-08-28T15:30:00+09:00,935.37,942.37,931.37,937.37,393388,synthetic_split_adjusted
TEST0001,2026-08-31T15:30:00+09:00,939.99,946.99,935.99,941.99,404481,synthetic_split_adjusted
TEST0001,2026-09-01T15:30:00+09:00,945.92,952.92,941.92,947.92,415075,synthetic_split_adjusted
TEST0001,2026-09-02T15:30:00+09:00,983.0,990.0,979.0,985.0,424954,synthetic_split_adjusted
TEST0001,2026-09-03T15:30:00+09:00,978.0,985.0,974.0,980.0,433917,synthetic_split_adjusted
TEST0001,2026-09-04T15:30:00+09:00,980.0,987.0,976.0,982.0,441782,synthetic_split_adjusted
TEST0001,2026-09-07T15:30:00+09:00,985.0,992.0,981.0,987.0,448389,synthetic_split_adjusted
TEST0001,2026-09-08T15:30:00+09:00,989.0,996.0,985.0,991.0,453602,synthetic_split_adjusted
TEST0001,2026-09-09T15:30:00+09:00,998.0,1005.0,994.0,1000.0,457315,synthetic_split_adjusted
